chr17	64020634	ICAM2	ENSG00000108622	-
chr17	64130819	ERN1	ENSG00000178607	-
chr17	64263301	TEX2	ENSG00000136478	-
chr17	64413776	PECAM1	ENSG00000261371	-
chr17	64449037	MILR1	ENSG00000271605	+
chr17	64497036	POLG2	ENSG00000256525	-
chr17	64508199	DDX5	ENSG00000108654	-
chr17	64506588	CEP95	ENSG00000258890	+
chr17	64662068	SMURF2	ENSG00000108854	-
chr17	64919480	LRRC37A3	ENSG00000176809	-
chr17	65056839	GNA13	ENSG00000120063	-
chr17	65100812	RGS9	ENSG00000108370	+
chr17	65561647	AXIN2	ENSG00000168646	-
chr17	65641033	CTD-2535L24.2	ENSG00000266076	-
chr17	66192084	CEP112	ENSG00000154240	-
chr17	66256525	APOH	ENSG00000091583	-
chr17	66302636	PRKCA	ENSG00000154229	+
chr17	66835117	CACNG5	ENSG00000075429	+
chr17	66964910	CACNG4	ENSG00000075461	+
chr17	67044590	CACNG1	ENSG00000108878	+
chr17	67245989	HELZ	ENSG00000198265	-
chr17	67366627	PSMD12	ENSG00000197170	-
chr17	67377281	PITPNC1	ENSG00000154217	+
chr17	67717833	NOL11	ENSG00000130935	+
chr17	67825524	BPTF	ENSG00000171634	+
chr17	67996431	C17orf58	ENSG00000186665	-
chr17	68035519	KPNA2	ENSG00000182481	+
chr17	68247574	AMZ2	ENSG00000196704	+
chr17	68259182	ARSG	ENSG00000141337	+
chr17	68291267	SLC16A6	ENSG00000108932	-
chr17	68457513	WIPI1	ENSG00000070540	-
chr17	68511780	PRKAR1A	ENSG00000108946	+
chr17	68601389	FAM20A	ENSG00000108950	-
chr17	68955392	ABCA8	ENSG00000141338	-
chr17	69061064	ABCA9	ENSG00000154258	-
chr17	69141888	ABCA6	ENSG00000154262	-
chr17	69244846	ABCA10	ENSG00000154263	-
chr17	69327244	ABCA5	ENSG00000154265	-
chr17	69414698	MAP2K6	ENSG00000108984	+
chr17	70053429	KCNJ16	ENSG00000153822	+
chr17	70168673	KCNJ2	ENSG00000123700	+
chr17	72121020	SOX9	ENSG00000125398	+
chr17	73092712	SLC39A11	ENSG00000133195	-
chr17	73165012	SSTR2	ENSG00000180616	+
chr17	73192632	COG1	ENSG00000166685	+
chr17	73236753	FAM104A	ENSG00000133193	-
chr17	73232233	C17orf80	ENSG00000141219	+
chr17	73262352	CPSF4L	ENSG00000187959	-
chr17	73312175	CDC42EP4	ENSG00000179604	-
chr17	73644089	SDK2	ENSG00000069188	-
chr17	74203582	RPL38	ENSG00000172809	+
chr17	74213514	TTYH2	ENSG00000141540	+
chr17	74274247	DNAI2	ENSG00000171595	+
chr17	74326210	KIF19	ENSG00000196169	+
chr17	74361946	BTBD17	ENSG00000204347	-
chr17	74367407	GPR142	ENSG00000257008	+
chr17	74424851	GPRC5C	ENSG00000170412	+
chr17	74466416	CD300A	ENSG00000167851	+
chr17	74531474	CD300LB	ENSG00000178789	-
chr17	74546143	CD300C	ENSG00000167850	-
chr17	74592283	CD300LD	ENSG00000204345	-
chr17	74623738	CD300E	ENSG00000186407	-
chr17	74670578	RAB37	ENSG00000172794	+
chr17	74712978	CD300LF	ENSG00000186074	-
chr17	74748613	SLC9A3R1	ENSG00000109062	+
chr17	74776367	NAT9	ENSG00000109065	-
chr17	74776483	TMEM104	ENSG00000109066	+
chr17	74861504	GRIN2C	ENSG00000161509	-
chr17	74873031	FDXR	ENSG00000161513	-
chr17	74893781	FADS6	ENSG00000172782	-
chr17	74923256	USH1G	ENSG00000182040	-
chr17	74924275	OTOP2	ENSG00000183034	+
chr17	74935719	OTOP3	ENSG00000182938	+
chr17	74973166	HID1	ENSG00000167861	-
chr17	74987632	CDR2L	ENSG00000109089	+
chr17	75012670	MRPL58	ENSG00000167862	+
chr17	75032575	KCTD2	ENSG00000180901	+
chr17	75046985	ATP5H	ENSG00000167863	-
chr17	75087727	SLC16A5	ENSG00000170190	+
chr17	75109952	ARMC7	ENSG00000125449	+
chr17	75131795	NT5C	ENSG00000125458	-
chr17	75168281	HN1	ENSG00000189159	-
chr17	75182983	SUMO2	ENSG00000188612	-
chr17	75205659	NUP85	ENSG00000125450	+
chr17	75262363	GGA3	ENSG00000125447	-
chr17	75261674	MRPS7	ENSG00000125445	+
chr17	75271227	MIF4GD	ENSG00000125457	-
chr17	75289510	SLC25A19	ENSG00000125454	-
chr17	75405709	GRB2	ENSG00000177885	-
chr17	75441159	TMEM94	ENSG00000177728	+
chr17	75515583	CASKIN2	ENSG00000177303	-
chr17	75516060	TSEN54	ENSG00000182173	+
chr17	75525080	LLGL2	ENSG00000073350	+
chr17	75588058	MYO15B	ENSG00000266714	+
chr17	75667189	RECQL5	ENSG00000108469	-
chr17	75633434	SMIM5	ENSG00000204323	+
chr17	75646243	SMIM6	ENSG00000259120	+
chr17	75667116	SAP30BP	ENSG00000161526	+
chr17	75721328	ITGB4	ENSG00000132470	+
chr17	75765711	GALK1	ENSG00000108479	-
chr17	75785893	H3F3B	ENSG00000132475	-
chr17	75784771	UNK	ENSG00000132478	+
chr17	75844717	UNC13D	ENSG00000092929	-
chr17	75856507	WBP2	ENSG00000132471	-
chr17	75878575	TRIM47	ENSG00000132481	-
chr17	75897003	TRIM65	ENSG00000141569	-
chr17	75905413	MRPL38	ENSG00000204316	-
chr17	75930129	RP11-552F3.12	ENSG00000267426	-
chr17	75941140	FBF1	ENSG00000188878	-
chr17	75979363	ACOX1	ENSG00000161533	-
chr17	75979220	TEN1	ENSG00000257949	+
chr17	75979231	TEN1-CDK3	ENSG00000261408	+
chr17	76000906	CDK3	ENSG00000250506	+
chr17	76027452	EVPL	ENSG00000167880	-
chr17	76072653	SRP68	ENSG00000167881	-
chr17	76071961	ZACN	ENSG00000186919	+
chr17	76074794	GALR2	ENSG00000182687	+
chr17	76121576	EXOC7	ENSG00000182473	-
chr17	76141299	FOXJ1	ENSG00000129654	-
chr17	76240373	RNF157	ENSG00000141576	-
chr17	76265202	UBALD2	ENSG00000185262	+
chr17	76307998	QRICH2	ENSG00000129646	-
chr17	76384521	PRPSAP1	ENSG00000161542	-
chr17	76376584	SPHK1	ENSG00000176170	+
chr17	76453206	UBE2O	ENSG00000175931	-
chr17	76453351	AANAT	ENSG00000129673	+
chr17	76501790	RHBDF2	ENSG00000129667	-
chr17	76551175	CYGB	ENSG00000161544	-
chr17	76527586	PRCD	ENSG00000214140	+
chr17	76586956	ST6GALNAC2	ENSG00000070731	-
chr17	76643838	ST6GALNAC1	ENSG00000070526	-
chr17	76711016	MXRA7	ENSG00000182534	-
chr17	76726799	JMJD6	ENSG00000070495	-
chr17	76726830	METTL23	ENSG00000181038	+
chr17	76732978	RP11-318A15.7	ENSG00000267168	+
chr17	76737374	SRSF2	ENSG00000161547	-
chr17	76735865	MFSD11	ENSG00000092931	+
chr17	76868456	MGAT5B	ENSG00000167889	+
chr17	77086716	SEC14L1	ENSG00000129657	+
chr17	77280569	SEPT9	ENSG00000184640	+
chr17	77959240	TNRC6C	ENSG00000078687	+
chr17	78132407	TMC6	ENSG00000141524	-
chr17	78130770	TMC8	ENSG00000167895	+
chr17	78146353	C17orf99	ENSG00000187997	+
chr17	78168558	SYNGR2	ENSG00000108639	+
chr17	78187233	TK1	ENSG00000167900	-
chr17	78187317	AFMID	ENSG00000183077	+
chr17	78214186	BIRC5	ENSG00000089685	+
chr17	78231310	TMEM235	ENSG00000204278	+
chr17	78360077	SOCS3	ENSG00000184557	-
chr17	78378640	PGS1	ENSG00000087157	+
chr17	78577394	DNAH17	ENSG00000187775	-
chr17	78782297	CYTH1	ENSG00000108669	-
chr17	78841441	USP36	ENSG00000055483	-
chr17	78925387	TIMP2	ENSG00000035862	-
chr17	78903217	CEP295NL	ENSG00000178404	-
chr17	78980109	LGALS3BP	ENSG00000108679	-
chr17	79009867	CANT1	ENSG00000171302	-
chr17	79022814	C1QTNF1	ENSG00000173918	+
chr17	79074939	ENGASE	ENSG00000167280	+
chr17	79516148	RBFOX3	ENSG00000167281	-
chr17	79730919	ENPP7	ENSG00000182156	+
chr17	79778132	CBX2	ENSG00000173894	+
chr17	79801683	CBX8	ENSG00000141570	-
chr17	79839429	CBX4	ENSG00000141582	-
chr17	80035848	TBC1D16	ENSG00000167291	-
chr17	80036632	CCDC40	ENSG00000141519	+
chr17	80101556	GAA	ENSG00000171298	+
chr17	80147183	EIF4A3	ENSG00000141543	-
chr17	80169992	CARD14	ENSG00000141527	+
chr17	80220923	SGSH	ENSG00000181523	-
chr17	80219699	SLC26A11	ENSG00000181045	+
chr17	80260866	RNF213	ENSG00000173821	+
chr17	80415165	ENDOV	ENSG00000173818	+
chr17	80477843	NPTX1	ENSG00000171246	-
chr17	80544819	RPTOR	ENSG00000141564	+
chr17	80991598	CHMP6	ENSG00000176108	+
chr17	81035122	BAIAP2	ENSG00000175866	+
chr17	81166077	AATK	ENSG00000181409	-
chr17	81165507	AATK-AS1	ENSG00000225180	+
chr17	81222999	CEP131	ENSG00000141577	-
chr17	81239091	TEPSIN	ENSG00000167302	-
chr17	81239239	NDUFAF8	ENSG00000224877	+
chr17	81295547	SLC38A10	ENSG00000157637	-
chr17	81330674	TMEM105	ENSG00000185332	-
chr17	81395475	BAHCC1	ENSG00000266074	+
chr17	81523847	ACTG1	ENSG00000184009	-
chr17	81528396	FSCN2	ENSG00000186765	+
chr17	81553961	FAAP100	ENSG00000185504	-
chr17	81648465	NPLOC4	ENSG00000182446	-
chr17	81637171	TSPAN10	ENSG00000182612	+
chr17	81663112	PDE6G	ENSG00000185527	-
chr17	81666635	OXLD1	ENSG00000204237	-
chr17	81666364	CCDC137	ENSG00000185298	+
chr17	81683924	ARL16	ENSG00000214087	-
chr17	81683326	HGS	ENSG00000185359	+
chr17	81703357	MRPL12	ENSG00000262814	+
chr17	81703371	RP13-1032I1.10	ENSG00000262660	+
chr17	81712236	SLC25A10	ENSG00000183048	+
chr17	81804132	GCGR	ENSG00000215644	+
chr17	81833302	MCRIP1	ENSG00000225663	-
chr17	81835050	PPP1R27	ENSG00000182676	-
chr17	81860694	P4HB	ENSG00000185624	-
chr17	81871406	ARHGDIA	ENSG00000141522	-
chr17	81891586	ALYREF	ENSG00000183684	-
chr17	81890790	ANAPC11	ENSG00000141552	+
chr17	81900745	NPB	ENSG00000183979	+
chr17	81911464	PCYT2	ENSG00000185813	-
chr17	81921323	SIRT7	ENSG00000187531	-
chr17	81927714	MAFG	ENSG00000197063	-
chr17	81942412	PYCR1	ENSG00000183010	-
chr17	81947233	MYADML2	ENSG00000185105	-
chr17	81961840	NOTUM	ENSG00000185269	-
chr17	81976807	ASPSCR1	ENSG00000169696	+
chr17	82024107	CENPX	ENSG00000169689	-
chr17	82023302	LRRC45	ENSG00000169683	+
chr17	82031624	RAC3	ENSG00000169750	+
chr17	82037732	DCXR	ENSG00000169738	-
chr17	82051831	RFNG	ENSG00000169733	-
chr17	82050691	GPS1	ENSG00000169727	+
chr17	82065887	DUS1L	ENSG00000169718	-
chr17	82098332	FASN	ENSG00000169710	-
chr17	82212830	CCDC57	ENSG00000176155	-
chr17	82228397	SLC16A3	ENSG00000141526	+
chr17	82273731	CSNK1D	ENSG00000141551	-
chr17	82317602	CD7	ENSG00000173762	-
chr17	82334074	SECTM1	ENSG00000141574	-
chr17	82359247	TEX19	ENSG00000182459	+
chr17	82374230	UTS2R	ENSG00000181408	+
chr17	82418637	OGFOD3	ENSG00000181396	-
chr17	82418318	HEXDC	ENSG00000169660	+
chr17	82450829	C17orf62	ENSG00000178927	-
chr17	82458180	NARF	ENSG00000141562	+
chr17	82519713	FOXK2	ENSG00000141568	+
chr17	82648553	WDR45B	ENSG00000141580	-
chr17	82698728	RAB40B	ENSG00000141542	-
chr17	82716683	FN3KRP	ENSG00000141560	+
chr17	82735575	FN3K	ENSG00000167363	+
chr17	82752064	TBCD	ENSG00000141556	+
chr17	82840578	ZNF750	ENSG00000141579	-
chr17	83051810	B3GNTL1	ENSG00000175711	-
chr17	83079691	METRNL	ENSG00000176845	+
chr18	158383	USP14	ENSG00000101557	+
chr18	268050	THOC1	ENSG00000079134	-
chr18	500722	COLEC12	ENSG00000158270	-
chr18	580357	CETN1	ENSG00000177143	+
chr18	596988	CLUL1	ENSG00000079101	+
chr18	657604	TYMS	ENSG00000176890	+
chr18	712676	ENOSF1	ENSG00000132199	-
chr18	812546	YES1	ENSG00000176105	-
chr18	904943	ADCYAP1	ENSG00000141433	+
chr18	2571509	METTL4	ENSG00000101574	-
chr18	2571511	NDC80	ENSG00000080986	+
chr18	2655738	SMCHD1	ENSG00000101596	+
chr18	2847030	EMILIN2	ENSG00000132205	+
chr18	3013315	LPIN2	ENSG00000101577	-
chr18	3220108	MYOM1	ENSG00000101605	-
chr18	3247481	MYL12A	ENSG00000101608	+
chr18	3261909	MYL12B	ENSG00000118680	+
chr18	3411608	TGIF1	ENSG00000177426	+
chr18	4455335	DLGAP1	ENSG00000170579	-
chr18	5197503	AKAIN1	ENSG00000231824	-
chr18	5297053	ZBTB14	ENSG00000198081	-
chr18	5630700	EPB41L3	ENSG00000082397	-
chr18	5895955	TMEM200C	ENSG00000206432	-
chr18	6415237	L3MBTL4	ENSG00000154655	-
chr18	6729718	ARHGAP28	ENSG00000088756	+
chr18	7117814	LAMA1	ENSG00000101680	-
chr18	7231125	LRRC30	ENSG00000206422	+
chr18	7566782	PTPRM	ENSG00000173482	+
chr18	8609445	RAB12	ENSG00000206418	+
chr18	8705661	MTCL1	ENSG00000168502	+
chr18	9102630	NDUFV2	ENSG00000178127	+
chr18	9136228	ANKRD12	ENSG00000101745	+
chr18	9334767	TWSG1	ENSG00000128791	+
chr18	9475009	RALBP1	ENSG00000017797	+
chr18	9615240	PPP4R1	ENSG00000154845	-
chr18	9708165	RAB31	ENSG00000168461	+
chr18	9885726	TXNDC2	ENSG00000168454	+
chr18	9914002	VAPA	ENSG00000101558	+
chr18	10454628	APCDD1	ENSG00000154856	+
chr18	10525905	NAPG	ENSG00000134265	+
chr18	11148762	PIEZO2	ENSG00000154864	-
chr18	11609475	SLC35G4	ENSG00000236396	+
chr18	11688956	GNAL	ENSG00000141404	+
chr18	11851396	CHMP1B	ENSG00000255112	+
chr18	11909223	MPPE1	ENSG00000154889	-
chr18	11981025	IMPA2	ENSG00000141401	+
chr18	12093853	ANKRD62	ENSG00000181626	+
chr18	12254319	CIDEA	ENSG00000176194	+
chr18	12307669	TUBB6	ENSG00000176014	+
chr18	12377314	AFG3L2	ENSG00000141385	-
chr18	12407896	PRELID3A	ENSG00000141391	+
chr18	12658134	SPIRE1	ENSG00000134278	-
chr18	12658043	PSMG2	ENSG00000128789	+
chr18	12702777	CEP76	ENSG00000101624	-
chr18	12929643	PTPN2	ENSG00000175354	-
chr18	12947133	SEH1L	ENSG00000085415	+
chr18	12991362	CEP192	ENSG00000101639	+
chr18	13217498	LDLRAD4	ENSG00000168675	+
chr18	13726663	FAM210A	ENSG00000177150	-
chr18	13726660	RNMT	ENSG00000101654	+
chr18	13824155	MC5R	ENSG00000176136	+
chr18	13915707	MC2R	ENSG00000185231	-
chr18	14132490	ZNF519	ENSG00000175322	-
chr18	14543585	POTEC	ENSG00000183206	-
chr18	14728272	ANKRD30B	ENSG00000180777	+
chr18	21111851	ROCK1	ENSG00000067900	-
chr18	21242242	GREB1L	ENSG00000141449	+
chr18	21600884	ESCO1	ENSG00000141446	-
chr18	21612267	SNRPD1	ENSG00000167088	+
chr18	21704805	ABHD3	ENSG00000158201	-
chr18	21704957	MIB1	ENSG00000101752	+
chr18	22169443	GATA6	ENSG00000141448	+
chr18	22417915	CTAGE1	ENSG00000212710	-
chr18	22798261	RBBP8	ENSG00000101773	+
chr18	23134564	CABLES1	ENSG00000134508	+
chr18	23437961	TMEM241	ENSG00000134490	-
chr18	23452823	RIOK3	ENSG00000101782	+
chr18	23503470	C18orf8	ENSG00000141452	+
chr18	23586898	NPC1	ENSG00000141458	-
chr18	23662885	ANKRD29	ENSG00000154065	-
chr18	23689443	LAMA3	ENSG00000053747	+
chr18	23992773	TTC39C	ENSG00000168234	+
chr18	24138956	CABYR	ENSG00000154040	+
chr18	24397880	OSBPL1A	ENSG00000141447	-
chr18	24426616	IMPACT	ENSG00000154059	+
chr18	24460629	HRH4	ENSG00000134489	+
chr18	25352190	ZNF521	ENSG00000198795	-
chr18	26091217	SS18	ENSG00000141380	-
chr18	26133852	PSMA8	ENSG00000154611	+
chr18	26225936	TAF4B	ENSG00000141384	+
chr18	26657401	KCTD1	ENSG00000134504	-
chr18	26865818	AQP4	ENSG00000171885	-
chr18	27185317	CHST9	ENSG00000154080	-
chr18	28177446	CDH2	ENSG00000170558	-
chr18	31042815	DSC3	ENSG00000134762	-
chr18	31102415	DSC2	ENSG00000134755	-
chr18	31162856	DSC1	ENSG00000134765	-
chr18	31318089	DSG1	ENSG00000134760	+
chr18	31376777	DSG4	ENSG00000175065	+
chr18	31447795	DSG3	ENSG00000134757	+
chr18	31498043	DSG2	ENSG00000046604	+
chr18	31591726	TTR	ENSG00000118271	+
chr18	31685836	B4GALT6	ENSG00000118276	-
chr18	31760880	SLC25A52	ENSG00000141437	-
chr18	31953136	TRAPPC8	ENSG00000153339	-
chr18	32018372	RNF125	ENSG00000101695	+
chr18	32091855	RNF138	ENSG00000134758	+
chr18	32470484	GAREM1	ENSG00000141441	-
chr18	32185069	MEP1B	ENSG00000141434	+
chr18	32773062	KLHL14	ENSG00000197705	-
chr18	33441101	CCDC178	ENSG00000166960	-
chr18	33578577	ASXL3	ENSG00000141431	+
chr18	34224952	NOL4	ENSG00000101746	-
chr18	34493290	DTNA	ENSG00000134769	+
chr18	34976928	MAPRE2	ENSG00000166974	+
chr18	35241030	ZNF397	ENSG00000186812	+
chr18	35290245	ZSCAN30	ENSG00000186814	-
chr18	35345482	ZNF24	ENSG00000172466	-
chr18	35377337	ZNF396	ENSG00000186496	-
chr18	35497940	RP11-322E11.6	ENSG00000267140	-
chr18	35497991	INO80C	ENSG00000153391	-
chr18	35581117	GALNT1	ENSG00000141429	+
chr18	35972083	C18orf21	ENSG00000141428	+
chr18	36067576	RPRD1A	ENSG00000141425	-
chr18	36129385	SLC39A6	ENSG00000141424	-
chr18	36129444	ELP2	ENSG00000134759	+
chr18	36187519	MOCOS	ENSG00000075643	+
chr18	36297714	FHOD3	ENSG00000134775	+
chr18	36829216	TPGS2	ENSG00000134779	-
chr18	36829106	KIAA1328	ENSG00000150477	+
chr18	37566037	CELF4	ENSG00000101489	-
chr18	41955206	PIK3C3	ENSG00000078142	+
chr18	43115691	RIT2	ENSG00000152214	-
chr18	43277650	SYT4	ENSG00000132872	-
chr18	44680173	SETBP1	ENSG00000152217	+
chr18	45212995	SLC14A2	ENSG00000132874	+
chr18	45724127	SLC14A1	ENSG00000141469	+
chr18	45825512	SIGLEC15	ENSG00000197046	+
chr18	45967274	EPG5	ENSG00000152223	-
chr18	46072272	PSTPIP2	ENSG00000152229	-
chr18	46104334	ATP5A1	ENSG00000152234	-
chr18	46104332	HAUS1	ENSG00000152240	+
chr18	46173553	C18orf25	ENSG00000152242	+
chr18	46326809	RNF165	ENSG00000141622	+
chr18	46657033	LOXHD1	ENSG00000167210	-
chr18	46759257	ST8SIA5	ENSG00000101638	-
chr18	46920160	PIAS2	ENSG00000078043	-
chr18	46917492	KATNAL2	ENSG00000167216	+
chr18	46964408	TCEB3CL2	ENSG00000274744	-
chr18	46969912	TCEB3CL	ENSG00000275553	-
chr18	47023927	TCEB3CL	ENSG00000278674	-
chr18	47030078	TCEB3C	ENSG00000183791	-
chr18	47035621	TCEB3B	ENSG00000206181	-
chr18	47150520	HDHD2	ENSG00000167220	-
chr18	47176281	RP11-49K24.6	ENSG00000267228	-
chr18	47176374	IER3IP1	ENSG00000134049	-
chr18	47251603	SKOR2	ENSG00000215474	-
chr18	47931146	SMAD2	ENSG00000175387	-
chr18	48410752	ZBTB7C	ENSG00000184828	-
chr18	48539046	CTIF	ENSG00000134030	+
chr18	48950711	SMAD7	ENSG00000101665	-
chr18	49461347	DYM	ENSG00000141627	-
chr18	49487252	C18orf32	ENSG00000177576	-
chr18	49492479	RPL17-C18orf32	ENSG00000215472	-
chr18	49492523	RPL17	ENSG00000265681	-
chr18	49560699	LIPG	ENSG00000101670	+
chr18	49813960	ACAA2	ENSG00000167315	-
chr18	49837623	RP11-886H22.1	ENSG00000266997	-
chr18	50195093	MYO5B	ENSG00000167306	-
chr18	50266522	CFAP53	ENSG00000172361	-
chr18	50281774	MBD1	ENSG00000141644	-
chr18	50288304	CXXC1	ENSG00000154832	-
chr18	50374995	SKA1	ENSG00000154839	+
chr18	50560078	MAPK4	ENSG00000141639	+
chr18	50825402	MRO	ENSG00000134042	-
chr18	50879049	ME2	ENSG00000082212	+
chr18	50967991	ELAC1	ENSG00000141642	+
chr18	50968019	RP11-729L2.2	ENSG00000267699	+
chr18	51028394	SMAD4	ENSG00000141646	+
chr18	51218304	MEX3C	ENSG00000176624	-
chr18	52340172	DCC	ENSG00000187323	+
chr18	54224788	MBD2	ENSG00000134046	-
chr18	54269404	POLI	ENSG00000101751	+
chr18	54357964	STARD6	ENSG00000174448	-
chr18	54357917	C18orf54	ENSG00000166845	+
chr18	54587757	DYNAP	ENSG00000178690	+
chr18	54717860	RAB27B	ENSG00000041353	+
chr18	54959508	CCDC68	ENSG00000166510	-
chr18	55664787	TCF4	ENSG00000196628	-
chr18	56651600	TXNL1	ENSG00000091164	-
chr18	56651343	WDR7	ENSG00000091157	+
chr18	57147062	BOD1L2	ENSG00000228075	+
chr18	57350813	ST8SIA3	ENSG00000177511	+
chr18	57435685	ONECUT2	ENSG00000119547	+
chr18	57586772	FECH	ENSG00000066926	-
chr18	57622213	NARS	ENSG00000134440	-
chr18	57803101	ATP8B1	ENSG00000081923	-
chr18	58044367	NEDD4L	ENSG00000049759	+
chr18	58628957	ALPK2	ENSG00000198796	-
chr18	58671386	MALT1	ENSG00000172175	+
chr18	58862600	ZNF532	ENSG00000074657	+
chr18	59139477	SEC11C	ENSG00000166562	+
chr18	59220168	GRP	ENSG00000134443	+
chr18	59274086	RAX	ENSG00000134438	-
chr18	59318649	CPLX4	ENSG00000166569	-
chr18	59359962	LMAN1	ENSG00000074695	-
chr18	59697380	CCBE1	ENSG00000183287	-
chr18	59899948	PMAIP1	ENSG00000141682	+
chr18	60372775	MC4R	ENSG00000166603	-
chr18	61333582	CDH20	ENSG00000101542	+
chr18	61894247	RNF152	ENSG00000176641	-
chr18	62187118	PIGN	ENSG00000197563	-
chr18	62187258	KIAA1468	ENSG00000134444	+
chr18	62325287	TNFRSF11A	ENSG00000141655	+
chr18	62523007	ZCCHC2	ENSG00000141664	+
chr18	62715450	PHLPP1	ENSG00000081913	+
chr18	63320128	BCL2	ENSG00000171791	-
chr18	63367510	KDSR	ENSG00000119537	-
chr18	63422483	VPS4B	ENSG00000119541	-
chr18	63476761	SERPINB5	ENSG00000206075	+
chr18	63556160	SERPINB12	ENSG00000166634	+
chr18	63586989	SERPINB13	ENSG00000197641	+
chr18	63644298	SERPINB4	ENSG00000206073	-
chr18	63647579	SERPINB11	ENSG00000206072	+
chr18	63661963	SERPINB3	ENSG00000057149	-
chr18	63752935	SERPINB7	ENSG00000166396	+
chr18	63871692	SERPINB2	ENSG00000197632	+
chr18	63897174	SERPINB10	ENSG00000242550	+
chr18	63949301	HMSD	ENSG00000221887	+
chr18	63969925	SERPINB8	ENSG00000166401	+
chr18	65750252	CDH7	ENSG00000081138	+
chr18	66604138	CDH19	ENSG00000071991	-
chr18	67516980	DSEL	ENSG00000171451	-
chr18	68715298	TMX3	ENSG00000166479	-
chr18	68715209	CCDC102B	ENSG00000150636	+
chr18	69401055	DOK6	ENSG00000206052	+
chr18	69961803	CD226	ENSG00000150637	-
chr18	70205945	RTTN	ENSG00000176225	-
chr18	70288901	SOCS6	ENSG00000170677	+
chr18	72638521	CBLN2	ENSG00000141668	-
chr18	72868146	NETO1	ENSG00000166342	-
chr18	74147865	FBXO15	ENSG00000141665	-
chr18	74148511	TIMM21	ENSG00000075336	+
chr18	74292016	CYB5A	ENSG00000166347	-
chr18	74315813	C18orf63	ENSG00000206043	+
chr18	74457944	FAM69C	ENSG00000187773	-
chr18	74495816	CNDP2	ENSG00000133313	+
chr18	74534440	CNDP1	ENSG00000150656	+
chr18	74597870	ZNF407	ENSG00000215421	+
chr18	75209348	ZADH2	ENSG00000180011	-
chr18	75210755	TSHZ1	ENSG00000179981	+
chr18	75427703	SMIM21	ENSG00000206026	-
chr18	76495190	ZNF516	ENSG00000101493	-
chr18	76822607	ZNF236	ENSG00000130856	+
chr18	77133683	MBP	ENSG00000197971	-
chr18	77250549	GALR1	ENSG00000166573	+
chr18	78980275	SALL3	ENSG00000256463	+
chr18	79069285	ATP9B	ENSG00000166377	+
chr18	79395856	NFATC1	ENSG00000131196	+
chr18	79679801	CTDP1	ENSG00000060069	+
chr18	79863668	KCNG2	ENSG00000178342	+
chr18	79951664	PQLC1	ENSG00000122490	-
chr18	79964561	HSBP1L1	ENSG00000226742	+
chr18	80033949	TXNL4A	ENSG00000141759	-
chr18	80034346	RP11-795F19.5	ENSG00000267127	+
chr18	80034358	RBFA	ENSG00000101546	+
chr18	80109031	ADNP2	ENSG00000101544	+
chr18	80247546	PARD6G	ENSG00000178184	-
chr19	107461	OR4F17	ENSG00000176695	+
chr19	291504	PLPP2	ENSG00000141934	-
chr19	344815	MIER2	ENSG00000105556	-
chr19	376670	THEG	ENSG00000105549	-
chr19	409170	C2CD4C	ENSG00000183186	-
chr19	460996	SHC2	ENSG00000129946	-
chr19	474983	ODF3L2	ENSG00000181781	-
chr19	489176	MADCAM1	ENSG00000099866	+
chr19	507497	TPGS1	ENSG00000141933	+
chr19	531712	CDC34	ENSG00000099804	+
chr19	544034	GZMM	ENSG00000197540	+
chr19	571277	BSG	ENSG00000172270	+
chr19	589893	HCN2	ENSG00000099822	+
chr19	633604	POLRMT	ENSG00000099821	-
chr19	639879	FGF22	ENSG00000070388	+
chr19	663277	RNF126	ENSG00000070423	-
chr19	676365	FSTL3	ENSG00000070404	+
chr19	695498	PRSS57	ENSG00000185198	-
chr19	708939	PALM	ENSG00000099864	+
chr19	751126	MISP	ENSG00000099812	+
chr19	797075	PTBP1	ENSG00000011304	+
chr19	821977	PLPPR3	ENSG00000129951	-
chr19	825097	AZU1	ENSG00000172232	+
chr19	840960	PRTN3	ENSG00000196415	+
chr19	851014	ELANE	ENSG00000197561	+
chr19	859643	CFD	ENSG00000197766	+
chr19	893218	MED16	ENSG00000175221	-
chr19	913245	R3HDM4	ENSG00000198858	-
chr19	917287	KISS1R	ENSG00000116014	+
chr19	925781	ARID3A	ENSG00000116017	+
chr19	984271	WDR18	ENSG00000065268	+
chr19	1000419	GRIN3B	ENSG00000116032	+
chr19	1021179	TMEM259	ENSG00000182087	-
chr19	1026581	CNN2	ENSG00000064666	+
chr19	1040101	ABCA7	ENSG00000064687	+
chr19	1065923	ARHGAP45	ENSG00000180448	+
chr19	1095380	POLR2E	ENSG00000099817	-
chr19	1103926	GPX4	ENSG00000167468	+
chr19	1174283	SBNO2	ENSG00000064932	-
chr19	1177558	STK11	ENSG00000118046	+
chr19	1238027	CBARP	ENSG00000099625	-
chr19	1241746	ATP5D	ENSG00000099624	+
chr19	1248553	MIDN	ENSG00000167470	+
chr19	1259384	CIRBP	ENSG00000099622	+
chr19	1275438	C19orf24	ENSG00000228300	+
chr19	1286154	EFNA2	ENSG00000099617	+
chr19	1354711	MUM1	ENSG00000160953	+
chr19	1383527	NDUFS7	ENSG00000115286	+
chr19	1401570	GAMT	ENSG00000130005	-
chr19	1407569	DAZAP1	ENSG00000071626	+
chr19	1438358	RPS15	ENSG00000115268	+
